soil_type	pH	sample_id	sample_label	replicate	soil_g	measured_percS	WP	water_PerTotalSoil	water_perDrySoil	bulk_density_gPercm3	volumetric_moisture_perTotSoil_rhoW	volumetric_moisture_perDrySoil_rhoW	time_min	h2_ppmv_raw	bulk_vol_soil_ml	porosity	vol_solids_ml	bottle_vol_ml	vol_HS_ml	vol_HS_dilution	h2_ppm_InDilution	h2_ppmv_dil_corr
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	0	0.534	4	0.634	1.464	240	238.536	2	0.7	0.533
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	5	0.520	4	0.634	1.464	240	238.536	2	0.6	0.519
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	10	0.380	4	0.634	1.464	240	238.536	2	0.6	0.378
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	14	0.218	4	0.634	1.464	240	238.536	2	0.6	0.215
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	19	0.171	4	0.634	1.464	240	238.536	2	0.6	0.167
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	23	0.141	4	0.634	1.464	240	238.536	2	0.6	0.137
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	27	0.105	4	0.634	1.464	240	238.536	2	0.6	0.101
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	32	0.099	4	0.634	1.464	240	238.536	2	0.6	0.095
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	37	0.096	4	0.634	1.464	240	238.536	2	0.6	0.092
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	41	0.058	4	0.634	1.464	240	238.536	2	0.6	0.054
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	46	0.041	4	0.634	1.464	240	238.536	2	0.6	0.037
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	51	0.068	4	0.634	1.464	240	238.536	2	0.6	0.063
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	55	0.078	4	0.634	1.464	240	238.536	2	0.6	0.074
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	59	0.016	4	0.634	1.464	240	238.536	2	0.6	0.012
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	63	0.044	4	0.634	1.464	240	238.536	2	0.6	0.039
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	68	0.000	4	0.634	1.464	240	238.536	2	0.6	-0.005
Forest	4.2	30	actual_30	1	2	31.2	-0.06	0.457	0.843	0.431	0.197	0.363	73	0.041	4	0.634	1.464	240	238.536	2	0.6	0.037
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	0	0.672	4	0.634	1.464	240	238.536	2	0.7	0.671
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	4	0.530	4	0.634	1.464	240	238.536	2	0.6	0.529
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	11	0.408	4	0.634	1.464	240	238.536	2	0.6	0.406
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	16	0.246	4	0.634	1.464	240	238.536	2	0.6	0.243
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	20	0.239	4	0.634	1.464	240	238.536	2	0.6	0.236
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	25	0.178	4	0.634	1.464	240	238.536	2	0.6	0.175
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	30	0.145	4	0.634	1.464	240	238.536	2	0.6	0.141
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	35	0.157	4	0.634	1.464	240	238.536	2	0.6	0.154
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	39	0.143	4	0.634	1.464	240	238.536	2	0.6	0.139
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	45	0.116	4	0.634	1.464	240	238.536	2	0.6	0.112
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	54	0.057	4	0.634	1.464	240	238.536	2	0.6	0.053
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	61	0.034	4	0.634	1.464	240	238.536	2	0.6	0.030
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	65	0.030	4	0.634	1.464	240	238.536	2	0.6	0.025
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	70	0.078	4	0.634	1.464	240	238.536	2	0.6	0.074
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	76	0.044	4	0.634	1.464	240	238.536	2	0.6	0.039
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	81	0.057	4	0.634	1.464	240	238.536	2	0.6	0.053
Forest	4.2	30	actual_30	2	2	29.9	-0.12	0.447	0.807	0.431	0.193	0.348	91	0.036	4	0.634	1.464	240	238.536	2	0.6	0.031
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	0	0.606	4	0.634	1.464	240	238.536	2	0.7	0.605
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	5	0.494	4	0.634	1.464	240	238.536	2	0.6	0.493
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	10	0.390	4	0.634	1.464	240	238.536	2	0.6	0.388
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	14	0.330	4	0.634	1.464	240	238.536	2	0.6	0.327
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	18	0.171	4	0.634	1.464	240	238.536	2	0.6	0.168
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	23	0.153	4	0.634	1.464	240	238.536	2	0.6	0.149
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	28	0.127	4	0.634	1.464	240	238.536	2	0.6	0.123
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	33	0.152	4	0.634	1.464	240	238.536	2	0.6	0.148
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	37	0.097	4	0.634	1.464	240	238.536	2	0.6	0.093
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	42	0.052	4	0.634	1.464	240	238.536	2	0.6	0.048
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	46	0.070	4	0.634	1.464	240	238.536	2	0.6	0.065
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	50	0.085	4	0.634	1.464	240	238.536	2	0.6	0.081
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	55	0.085	4	0.634	1.464	240	238.536	2	0.6	0.081
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	60	0.058	4	0.634	1.464	240	238.536	2	0.6	0.053
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	64	0.001	4	0.634	1.464	240	238.536	2	0.6	0.000
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	69	0.044	4	0.634	1.464	240	238.536	2	0.6	0.039
Forest	4.2	30	actual_30	3	2	29.9	-0.08	0.446	0.806	0.431	0.192	0.347	73	0.014	4	0.634	1.464	240	238.536	2	0.6	0.009
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	0	0.876	4	0.634	1.464	240	238.536	2	0.8	0.877
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	4	0.840	4	0.634	1.464	240	238.536	2	0.6	0.842
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	10	0.837	4	0.634	1.464	240	238.536	2	0.6	0.839
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	14	0.774	4	0.634	1.464	240	238.536	2	0.6	0.775
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	21	0.730	4	0.634	1.464	240	238.536	2	0.6	0.731
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	32	0.834	4	0.634	1.464	240	238.536	2	0.6	0.836
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	37	0.764	4	0.634	1.464	240	238.536	2	0.6	0.765
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	47	0.766	4	0.634	1.464	240	238.536	2	0.6	0.767
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	53	0.696	4	0.634	1.464	240	238.536	2	0.6	0.697
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	59	0.752	4	0.634	1.464	240	238.536	2	0.6	0.754
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	74	0.726	4	0.634	1.464	240	238.536	2	0.6	0.727
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	93	0.759	4	0.634	1.464	240	238.536	2	0.6	0.761
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	123	0.736	4	0.634	1.464	240	238.536	2	0.6	0.737
Forest	4.2	air-dried	air-dried	1	2	3	-132.4	0.087	0.095	0.431	0.037	0.041	171	0.678	4	0.634	1.464	240	238.536	2	0.6	0.678
Forest	4.2	air-dried	air-dried	2	2	3	-138.2	0.091	0.1	0.431	0.039	0.043	0	0.684	4	0.634	1.464	240	238.536	2	0.7	0.684
Forest	4.2	air-dried	air-dried	2	2	3	-138.2	0.091	0.1	0.431	0.039	0.043	21	0.646	4	0.634	1.464	240	238.536	2	0.6	0.647
Forest	4.2	air-dried	air-dried	2	2	3	-138.2	0.091	0.1	0.431	0.039	0.043	41	0.642	4	0.634	1.464	240	238.536	2	0.6	0.642
Forest	4.2	air-dried	air-dried	2	2	3	-138.2	0.091	0.1	0.431	0.039	0.043	70	0.644	4	0.634	1.464	240	238.536	2	0.6	0.645
Forest	4.2	air-dried	air-dried	2	2	3	-138.2	0.091	0.1	0.431	0.039	0.043	91	0.643	4	0.634	1.464	240	238.536	2	0.6	0.643
Forest	4.2	air-dried	air-dried	2	2	3	-138.2	0.091	0.1	0.431	0.039	0.043	109	0.654	4	0.634	1.464	240	238.536	2	0.6	0.654
Forest	4.2	air-dried	air-dried	2	2	3	-138.2	0.091	0.1	0.431	0.039	0.043	130	0.601	4	0.634	1.464	240	238.536	2	0.6	0.601
Forest	4.2	air-dried	air-dried	2	2	3	-138.2	0.091	0.1	0.431	0.039	0.043	153	0.623	4	0.634	1.464	240	238.536	2	0.6	0.623
Forest	4.2	air-dried	air-dried	3	2	3	-140.6	0.089	0.098	0.431	0.038	0.042	0	0.649	4	0.634	1.464	240	238.536	2	0.7	0.649
Forest	4.2	air-dried	air-dried	3	2	3	-140.6	0.089	0.098	0.431	0.038	0.042	20	0.690	4	0.634	1.464	240	238.536	2	0.6	0.691
Forest	4.2	air-dried	air-dried	3	2	3	-140.6	0.089	0.098	0.431	0.038	0.042	40	0.705	4	0.634	1.464	240	238.536	2	0.6	0.706
Forest	4.2	air-dried	air-dried	3	2	3	-140.6	0.089	0.098	0.431	0.038	0.042	79	0.620	4	0.634	1.464	240	238.536	2	0.6	0.620
Forest	4.2	air-dried	air-dried	3	2	3	-140.6	0.089	0.098	0.431	0.038	0.042	92	0.671	4	0.634	1.464	240	238.536	2	0.6	0.671
Forest	4.2	air-dried	air-dried	3	2	3	-140.6	0.089	0.098	0.431	0.038	0.042	109	0.636	4	0.634	1.464	240	238.536	2	0.6	0.636
Forest	4.2	air-dried	air-dried	3	2	3	-140.6	0.089	0.098	0.431	0.038	0.042	130	0.621	4	0.634	1.464	240	238.536	2	0.6	0.621
Forest	4.2	air-dried	air-dried	3	2	3	-140.6	0.089	0.098	0.431	0.038	0.042	152	0.704	4	0.634	1.464	240	238.536	2	0.6	0.705
Meadow	4.6	15	15	1	2	14.6	-7.6	0.083	0.09	0.81	0.067	0.073	0	0.427	2	0.609	0.782	240	239.218	2	0.5	0.426
Meadow	4.6	15	15	1	2	14.6	-7.6	0.083	0.09	0.81	0.067	0.073	15	0.392	2	0.609	0.782	240	239.218	2	0.5	0.391
Meadow	4.6	15	15	1	2	14.6	-7.6	0.083	0.09	0.81	0.067	0.073	29	0.298	2	0.609	0.782	240	239.218	2	0.5	0.296
Meadow	4.6	15	15	1	2	14.6	-7.6	0.083	0.09	0.81	0.067	0.073	42	0.216	2	0.609	0.782	240	239.218	2	0.5	0.214
Meadow	4.6	15	15	1	2	14.6	-7.6	0.083	0.09	0.81	0.067	0.073	55	0.156	2	0.609	0.782	240	239.218	2	0.5	0.153
Meadow	4.6	15	15	1	2	14.6	-7.6	0.083	0.09	0.81	0.067	0.073	69	0.105	2	0.609	0.782	240	239.218	2	0.5	0.102
Meadow	4.6	15	15	1	2	14.6	-7.6	0.083	0.09	0.81	0.067	0.073	82	0.117	2	0.609	0.782	240	239.218	2	0.5	0.114
Meadow	4.6	15	15	1	2	14.6	-7.6	0.083	0.09	0.81	0.067	0.073	96	0.09	2	0.609	0.782	240	239.218	2	0.5	0.087
Meadow	4.6	15	15	1	2	14.6	-7.6	0.083	0.09	0.81	0.067	0.073	120	0.069	2	0.609	0.782	240	239.218	2	0.5	0.065
Meadow	4.6	15	15	2	2	13.7	-7.8	0.078	0.085	0.81	0.063	0.069	0	0.37	2	0.609	0.782	240	239.218	2	0.5	0.369
Meadow	4.6	15	15	2	2	13.7	-7.8	0.078	0.085	0.81	0.063	0.069	14	0.338	2	0.609	0.782	240	239.218	2	0.5	0.337
Meadow	4.6	15	15	2	2	13.7	-7.8	0.078	0.085	0.81	0.063	0.069	28	0.236	2	0.609	0.782	240	239.218	2	0.5	0.234
Meadow	4.6	15	15	2	2	13.7	-7.8	0.078	0.085	0.81	0.063	0.069	41	0.168	2	0.609	0.782	240	239.218	2	0.5	0.165
Meadow	4.6	15	15	2	2	13.7	-7.8	0.078	0.085	0.81	0.063	0.069	55	0.122	2	0.609	0.782	240	239.218	2	0.5	0.119
Meadow	4.6	15	15	2	2	13.7	-7.8	0.078	0.085	0.81	0.063	0.069	69	0.137	2	0.609	0.782	240	239.218	2	0.5	0.134
Meadow	4.6	15	15	2	2	13.7	-7.8	0.078	0.085	0.81	0.063	0.069	82	0.074	2	0.609	0.782	240	239.218	2	0.5	0.070
Meadow	4.6	15	15	2	2	13.7	-7.8	0.078	0.085	0.81	0.063	0.069	95	0.093	2	0.609	0.782	240	239.218	2	0.5	0.090
Meadow	4.6	15	15	2	2	13.7	-7.8	0.078	0.085	0.81	0.063	0.069	119	0.035	2	0.609	0.782	240	239.218	2	0.5	0.031
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	0	0.417	2	0.609	0.782	240	239.218	2	0.5	0.416
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	13	0.28	2	0.609	0.782	240	239.218	2	0.5	0.278
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	26	0.207	2	0.609	0.782	240	239.218	2	0.5	0.205
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	39	0.172	2	0.609	0.782	240	239.218	2	0.5	0.169
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	53	0.144	2	0.609	0.782	240	239.218	2	0.5	0.141
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	67	0.129	2	0.609	0.782	240	239.218	2	0.5	0.126
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	79	0.092	2	0.609	0.782	240	239.218	2	0.5	0.089
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	93	0.105	2	0.609	0.782	240	239.218	2	0.5	0.102
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	116	0.09	2	0.609	0.782	240	239.218	2	0.5	0.087
Meadow	4.6	15	15	3	2	14.5	-6.6	0.083	0.09	0.81	0.067	0.073	121	0.05	2	0.609	0.782	240	239.218	2	0.5	0.046
Meadow	4.6	20	20	1	2	19.3	-2.9	0.107	0.12	0.81	0.087	0.097	0	0.398	2	0.609	0.782	240	239.218	2	0.5	0.397
Meadow	4.6	20	20	1	2	19.3	-2.9	0.107	0.12	0.81	0.087	0.097	14	0.301	2	0.609	0.782	240	239.218	2	0.5	0.299
Meadow	4.6	20	20	1	2	19.3	-2.9	0.107	0.12	0.81	0.087	0.097	28	0.212	2	0.609	0.782	240	239.218	2	0.5	0.210
Meadow	4.6	20	20	1	2	19.3	-2.9	0.107	0.12	0.81	0.087	0.097	42	0.157	2	0.609	0.782	240	239.218	2	0.5	0.154
Meadow	4.6	20	20	1	2	19.3	-2.9	0.107	0.12	0.81	0.087	0.097	54	0.128	2	0.609	0.782	240	239.218	2	0.5	0.125
Meadow	4.6	20	20	1	2	19.3	-2.9	0.107	0.12	0.81	0.087	0.097	69	0.082	2	0.609	0.782	240	239.218	2	0.5	0.079
Meadow	4.6	20	20	1	2	19.3	-2.9	0.107	0.12	0.81	0.087	0.097	86	0.057	2	0.609	0.782	240	239.218	2	0.5	0.053
Meadow	4.6	20	20	1	2	19.3	-2.9	0.107	0.12	0.81	0.087	0.097	100	0.054	2	0.609	0.782	240	239.218	2	0.5	0.050
Meadow	4.6	20	20	1	2	19.3	-2.9	0.107	0.12	0.81	0.087	0.097	117	0.009	2	0.609	0.782	240	239.218	2	0.5	0.005
Meadow	4.6	20	20	2	2	19.2	-2.7	0.106	0.119	0.81	0.086	0.096	0	0.389	2	0.609	0.782	240	239.218	2	0.5	0.388
Meadow	4.6	20	20	2	2	19.2	-2.7	0.106	0.119	0.81	0.086	0.096	15	0.256	2	0.609	0.782	240	239.218	2	0.5	0.254
Meadow	4.6	20	20	2	2	19.2	-2.7	0.106	0.119	0.81	0.086	0.096	29	0.202	2	0.609	0.782	240	239.218	2	0.5	0.200
Meadow	4.6	20	20	2	2	19.2	-2.7	0.106	0.119	0.81	0.086	0.096	42	0.139	2	0.609	0.782	240	239.218	2	0.5	0.136
Meadow	4.6	20	20	2	2	19.2	-2.7	0.106	0.119	0.81	0.086	0.096	54	0.144	2	0.609	0.782	240	239.218	2	0.5	0.141
Meadow	4.6	20	20	2	2	19.2	-2.7	0.106	0.119	0.81	0.086	0.096	69	0.073	2	0.609	0.782	240	239.218	2	0.5	0.069
Meadow	4.6	20	20	2	2	19.2	-2.7	0.106	0.119	0.81	0.086	0.096	87	0.057	2	0.609	0.782	240	239.218	2	0.5	0.053
Meadow	4.6	20	20	2	2	19.2	-2.7	0.106	0.119	0.81	0.086	0.096	101	0.024	2	0.609	0.782	240	239.218	2	0.5	0.020
Meadow	4.6	20	20	2	2	19.2	-2.7	0.106	0.119	0.81	0.086	0.096	117	0.026	2	0.609	0.782	240	239.218	2	0.5	0.022
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	0	0.512	2	0.609	0.782	240	239.218	2	0.5	0.512
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	13	0.326	2	0.609	0.782	240	239.218	2	0.5	0.325
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	27	0.186	2	0.609	0.782	240	239.218	2	0.5	0.183
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	40	0.163	2	0.609	0.782	240	239.218	2	0.5	0.160
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	52	0.098	2	0.609	0.782	240	239.218	2	0.5	0.095
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	68	0.079	2	0.609	0.782	240	239.218	2	0.5	0.075
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	85	0.067	2	0.609	0.782	240	239.218	2	0.5	0.063
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	99	0.048	2	0.609	0.782	240	239.218	2	0.5	0.044
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	115	0.06	2	0.609	0.782	240	239.218	2	0.5	0.056
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	125	0.045	2	0.609	0.782	240	239.218	2	0.5	0.041
Meadow	4.6	20	20	3	2	20.3	-2.1	0.112	0.126	0.81	0.091	0.102	151	0.006	2	0.609	0.782	240	239.218	2	0.5	0.002
Meadow	4.6	30	30	1	2	28.9	-0.7	0.152	0.179	0.81	0.123	0.145	0	0.423	2	0.609	0.782	240	239.218	2	0.5	0.422
Meadow	4.6	30	30	1	2	28.9	-0.7	0.152	0.179	0.81	0.123	0.145	15	0.237	2	0.609	0.782	240	239.218	2	0.5	0.235
Meadow	4.6	30	30	1	2	28.9	-0.7	0.152	0.179	0.81	0.123	0.145	29	0.25	2	0.609	0.782	240	239.218	2	0.5	0.248
Meadow	4.6	30	30	1	2	28.9	-0.7	0.152	0.179	0.81	0.123	0.145	43	0.118	2	0.609	0.782	240	239.218	2	0.5	0.115
Meadow	4.6	30	30	1	2	28.9	-0.7	0.152	0.179	0.81	0.123	0.145	58	0.114	2	0.609	0.782	240	239.218	2	0.5	0.111
Meadow	4.6	30	30	1	2	28.9	-0.7	0.152	0.179	0.81	0.123	0.145	71	0.093	2	0.609	0.782	240	239.218	2	0.5	0.090
Meadow	4.6	30	30	1	2	28.9	-0.7	0.152	0.179	0.81	0.123	0.145	86	0.053	2	0.609	0.782	240	239.218	2	0.5	0.049
Meadow	4.6	30	30	1	2	28.9	-0.7	0.152	0.179	0.81	0.123	0.145	102	0.058	2	0.609	0.782	240	239.218	2	0.5	0.054
Meadow	4.6	30	30	1	2	28.9	-0.7	0.152	0.179	0.81	0.123	0.145	116	0.007	2	0.609	0.782	240	239.218	2	0.5	0.003
Meadow	4.6	30	30	2	2	29.5	-0.6	0.154	0.183	0.81	0.125	0.148	0	0.458	2	0.609	0.782	240	239.218	2	0.5	0.458
Meadow	4.6	30	30	2	2	29.5	-0.6	0.154	0.183	0.81	0.125	0.148	14	0.252	2	0.609	0.782	240	239.218	2	0.5	0.250
Meadow	4.6	30	30	2	2	29.5	-0.6	0.154	0.183	0.81	0.125	0.148	27	0.183	2	0.609	0.782	240	239.218	2	0.5	0.180
Meadow	4.6	30	30	2	2	29.5	-0.6	0.154	0.183	0.81	0.125	0.148	42	0.128	2	0.609	0.782	240	239.218	2	0.5	0.125
Meadow	4.6	30	30	2	2	29.5	-0.6	0.154	0.183	0.81	0.125	0.148	56	0.107	2	0.609	0.782	240	239.218	2	0.5	0.104
Meadow	4.6	30	30	2	2	29.5	-0.6	0.154	0.183	0.81	0.125	0.148	70	0.055	2	0.609	0.782	240	239.218	2	0.5	0.051
Meadow	4.6	30	30	2	2	29.5	-0.6	0.154	0.183	0.81	0.125	0.148	85	0.051	2	0.609	0.782	240	239.218	2	0.5	0.047
Meadow	4.6	30	30	2	2	29.5	-0.6	0.154	0.183	0.81	0.125	0.148	101	0.048	2	0.609	0.782	240	239.218	2	0.5	0.044
Meadow	4.6	30	30	2	2	29.5	-0.6	0.154	0.183	0.81	0.125	0.148	115	0.025	2	0.609	0.782	240	239.218	2	0.5	0.021
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	0	0.427	2	0.609	0.782	240	239.218	2	0.5	0.426
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	13	0.353	2	0.609	0.782	240	239.218	2	0.5	0.352
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	30	0.203	2	0.609	0.782	240	239.218	2	0.5	0.201
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	43	0.131	2	0.609	0.782	240	239.218	2	0.5	0.128
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	56	0.135	2	0.609	0.782	240	239.218	2	0.5	0.132
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	71	0.091	2	0.609	0.782	240	239.218	2	0.5	0.088
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	86	0.086	2	0.609	0.782	240	239.218	2	0.5	0.083
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	101	0.054	2	0.609	0.782	240	239.218	2	0.5	0.050
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	115	0.045	2	0.609	0.782	240	239.218	2	0.5	0.041
Meadow	4.6	30	30	3	2	29.1	-0.6	0.153	0.181	0.81	0.124	0.147	126	0.024	2	0.609	0.782	240	239.218	2	0.5	0.020
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	0	0.495	2	0.609	0.782	240	239.218	2	0.5	0.495
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	14	0.262	2	0.609	0.782	240	239.218	2	0.5	0.260
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	27	0.217	2	0.609	0.782	240	239.218	2	0.5	0.215
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	43	0.169	2	0.609	0.782	240	239.218	2	0.5	0.166
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	57	0.114	2	0.609	0.782	240	239.218	2	0.5	0.111
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	70	0.084	2	0.609	0.782	240	239.218	2	0.5	0.081
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	88	0.062	2	0.609	0.782	240	239.218	2	0.5	0.058
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	104	0.07	2	0.609	0.782	240	239.218	2	0.5	0.066
