soil_type	pH	sample_id	sample_label	replicate	soil_g	measured_percS	WP	water_PerTotalSoil	water_perDrySoil	bulk_density_gPercm3	volumetric_moisture_perTotSoil_rhoW	volumetric_moisture_perDrySoil_rhoW	time_min	h2_ppmv_raw	bulk_vol_soil_ml	porosity	vol_solids_ml	bottle_vol_ml	vol_HS_ml	vol_HS_dilution	h2_ppm_InDilution	h2_ppmv_dil_corr
PB_sand	4.1	air-dried	air-dried	1	4	0.8	-118.89	0.0045	0.0045	1.371	0.006	0.006	33	0.497	3	0.42	1.74	240	238.26	2	0.5	0.497
PB_sand	4.1	air-dried	air-dried	1	4	0.8	-118.89	0.0045	0.0045	1.371	0.006	0.006	60	0.511	3	0.42	1.74	240	238.26	2	0.5	0.511
PB_sand	4.1	air-dried	air-dried	2	4	0.8	-120.69	0.0042	0.0042	1.371	0.006	0.006	0	0.518	3	0.42	1.74	240	238.26	2	0.6	0.517
PB_sand	4.1	air-dried	air-dried	2	4	0.8	-120.69	0.0042	0.0042	1.371	0.006	0.006	16	0.534	3	0.42	1.74	240	238.26	2	0.5	0.535
PB_sand	4.1	air-dried	air-dried	2	4	0.8	-120.69	0.0042	0.0042	1.371	0.006	0.006	32	0.502	3	0.42	1.74	240	238.26	2	0.5	0.502
PB_sand	4.1	air-dried	air-dried	2	4	0.8	-120.69	0.0042	0.0042	1.371	0.006	0.006	58	0.521	3	0.42	1.74	240	238.26	2	0.5	0.522
PB_sand	4.1	air-dried	air-dried	3	4	0.8	-121.3	0.0039	0.0039	1.371	0.005	0.005	0	0.464	3	0.42	1.74	240	238.26	2	0.6	0.463
PB_sand	4.1	air-dried	air-dried	3	4	0.8	-121.3	0.0039	0.0039	1.371	0.005	0.005	15	0.465	3	0.42	1.74	240	238.26	2	0.5	0.464
PB_sand	4.1	air-dried	air-dried	3	4	0.8	-121.3	0.0039	0.0039	1.371	0.005	0.005	31	0.476	3	0.42	1.74	240	238.26	2	0.5	0.475
PB_sand	4.1	air-dried	air-dried	3	4	0.8	-121.3	0.0039	0.0039	1.371	0.005	0.005	57	0.486	3	0.42	1.74	240	238.26	2	0.5	0.486
